month,state,permit,permit_recheck,handgun,long_gun,other,multiple,total_background_checks,private_sale_handgun,private_sale_long_gun,private_sale_other,total_private,returned_handgun,returned_long_gun,returned_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,total_returns
2004-11,California,7474,,14509,20957,,3,42943,,,,,,,,,,,
2004-11,Colorado,718,,5826,10526,,377,17447,,,,,,,,,,,
2004-11,Connecticut,3006,,1676,2852,,130,7664,,,,,,,,,,,
2004-11,Delaware,0,,400,1618,,11,2029,,,,,,,,,,,
2004-11,District of Columbia,0,,0,0,,0,0,,,,,,,,,,,
2004-11,Florida,0,,12819,19106,,574,32499,,,,,,,,,,,
2004-11,Georgia,2491,,5465,14458,,233,22647,,,,,,,,,,,
2004-11,Hawaii,572,,0,0,,0,572,,,,,,,,,,,
2004-11,Idaho,977,,951,3345,,84,5357,,,,,,,,,,,
2004-11,Illinois,48382,,4377,12153,,299,65211,,,,,,,,,,,
2004-11,Indiana,0,,5101,14599,,217,19917,,,,,,,,,,,
2004-11,Iowa,4146,,23,6952,,2,11123,,,,,,,,,,,
2004-11,Kansas,0,,1999,9171,,159,11329,,,,,,,,,,,
2004-11,Kentucky,0,,5683,16300,,438,22421,,,,,,,,,,,
2004-11,Louisiana,0,,3645,13292,,207,17144,,,,,,,,,,,
2004-11,Maine,0,,1045,4013,,69,5127,,,,,,,,,,,
2004-11,Maryland,1626,,952,7262,,11,9851,,,,,,,,,,,
2004-11,Massachusetts,2555,,1503,1815,,42,5915,,,,,,,,,,,
2004-11,Michigan,10202,,2362,23198,,54,35816,,,,,,,,,,,
2004-11,Minnesota,2920,,2446,12425,,129,17920,,,,,,,,,,,
2004-11,Mississippi,0,,3376,13124,,216,16716,,,,,,,,,,,
2004-11,Missouri,0,,3348,17369,,129,20846,,,,,,,,,,,
2004-11,Montana,247,,959,3636,,100,4942,,,,,,,,,,,
2004-11,Nebraska,1627,,5,4310,,0,5942,,,,,,,,,,,
2004-11,Nevada,0,,1760,2464,,114,4338,,,,,,,,,,,
2004-11,New Hampshire,1287,,1046,2735,,8,5076,,,,,,,,,,,
2004-11,New Jersey,0,,1214,2848,,40,4102,,,,,,,,,,,
2004-11,New Mexico,0,,1804,3647,,145,5596,,,,,,,,,,,
2004-11,New York,3347,,887,15358,,13,19605,,,,,,,,,,,
2004-11,North Carolina,6368,,157,18447,,112,25084,,,,,,,,,,,
2004-11,North Dakota,207,,352,2547,,15,3121,,,,,,,,,,,
2004-11,Ohio,0,,9488,24628,,534,34650,,,,,,,,,,,
2004-11,Oklahoma,0,,3510,10915,,373,14798,,,,,,,,,,,
2004-11,Oregon,73,,3775,8782,,216,12846,,,,,,,,,,,
2004-11,Pennsylvania,288,,0,54270,,409,54967,,,,,,,,,,,
2004-11,Rhode Island,0,,334,569,,82,985,,,,,,,,,,,
2004-11,South Carolina,872,,2980,7599,,119,11570,,,,,,,,,,,
2004-11,South Dakota,0,,595,4193,,49,4837,,,,,,,,,,,
2004-11,Tennessee,915,,7231,16117,,320,24583,,,,,,,,,,,
2004-11,Texas,4692,,12166,35950,,1030,53838,,,,,,,,,,,
2004-11,Utah,1246,,1569,4621,,48,7484,,,,,,,,,,,
2004-11,Vermont,0,,433,1575,,21,2029,,,,,,,,,,,
2004-11,Virginia,0,,6451,16670,,246,23367,,,,,,,,,,,
2004-11,Washington,1976,,4532,7976,,231,14715,,,,,,,,,,,
2004-11,West Virginia,0,,2312,10831,,221,13364,,,,,,,,,,,
2004-11,Wisconsin,0,,3150,17315,,2,20467,,,,,,,,,,,
2004-11,Wyoming,290,,580,1737,,37,2644,,,,,,,,,,,
2004-10,Alabama,0,,5426,11623,,363,17412,,,,,,,,,,,
2004-10,Alaska,0,,1374,2387,,123,3884,,,,,,,,,,,
2004-10,Arizona,1362,,4357,6047,,300,12066,,,,,,,,,,,
2004-10,Arkansas,870,,2221,10346,,295,13732,,,,,,,,,,,
2004-10,California,8157,,15401,19403,,10,42971,,,,,,,,,,,
2004-10,Colorado,814,,6792,13831,,564,22001,,,,,,,,,,,
2004-10,Connecticut,3367,,2149,2927,,87,8530,,,,,,,,,,,
2004-10,Delaware,0,,406,1250,,19,1675,,,,,,,,,,,
2004-10,District of Columbia,0,,0,0,,0,0,,,,,,,,,,,
2004-10,Florida,0,,12988,16394,,586,29968,,,,,,,,,,,
2004-10,Georgia,2648,,5709,14507,,294,23158,,,,,,,,,,,
2004-10,Hawaii,611,,0,0,,0,611,,,,,,,,,,,
2004-10,Idaho,1022,,1044,4331,,89,6486,,,,,,,,,,,
2004-10,Illinois,40353,,4523,10181,,244,55301,,,,,,,,,,,
2004-10,Indiana,0,,5521,11808,,190,17519,,,,,,,,,,,
2004-10,Iowa,4514,,24,6047,,8,10593,,,,,,,,,,,
2004-10,Kansas,0,,2152,7668,,208,10028,,,,,,,,,,,
2004-10,Kentucky,0,,5349,14162,,453,19964,,,,,,,,,,,
2004-10,Louisiana,0,,3705,12407,,231,16343,,,,,,,,,,,
2004-10,Maine,0,,1205,6656,,82,7943,,,,,,,,,,,
2004-10,Maryland,1972,,278,5483,,6,7739,,,,,,,,,,,
2004-10,Massachusetts,2792,,1501,1628,,42,5963,,,,,,,,,,,
2004-10,Michigan,12088,,2790,21132,,87,36097,,,,,,,,,,,
2004-10,Minnesota,3764,,3158,20394,,154,27470,,,,,,,,,,,
2004-10,Mississippi,0,,2786,8592,,204,11582,,,,,,,,,,,
2004-10,Missouri,0,,3603,17120,,154,20877,,,,,,,,,,,
2004-10,Montana,324,,1233,6354,,137,8048,,,,,,,,,,,
2004-10,Nebraska,1793,,21,4123,,4,5941,,,,,,,,,,,
2004-10,Nevada,0,,2002,2510,,139,4651,,,,,,,,,,,
2004-10,New Hampshire,1580,,1188,3423,,12,6203,,,,,,,,,,,
2004-10,New Jersey,0,,1173,2312,,33,3518,,,,,,,,,,,
2004-10,New Mexico,0,,2143,4014,,142,6299,,,,,,,,,,,
2004-10,New York,3618,,970,15386,,37,20011,,,,,,,,,,,
2004-10,North Carolina,6037,,145,15005,,109,21296,,,,,,,,,,,
2004-10,North Dakota,159,,410,4305,,36,4910,,,,,,,,,,,
2004-10,Ohio,0,,9123,17340,,566,27029,,,,,,,,,,,
2004-10,Oklahoma,0,,3651,9048,,381,13080,,,,,,,,,,,
2004-10,Oregon,9,,3665,9105,,231,13010,,,,,,,,,,,
2004-10,Pennsylvania,171,,0,49444,,168,49783,,,,,,,,,,,
2004-10,Rhode Island,0,,340,542,,101,983,,,,,,,,,,,
2004-10,South Carolina,814,,2933,6295,,131,10173,,,,,,,,,,,
2004-10,South Dakota,0,,632,6323,,33,6988,,,,,,,,,,,
2004-10,Tennessee,943,,7236,12694,,273,21146,,,,,,,,,,,
2004-10,Texas,5159,,12067,33043,,1073,51342,,,,,,,,,,,
2004-10,Utah,1113,,1350,4777,,69,7309,,,,,,,,,,,
2004-10,Vermont,0,,534,2028,,26,2588,,,,,,,,,,,
2004-10,Virginia,0,,7167,14785,,265,22217,,,,,,,,,,,
2004-10,Washington,2593,,4668,9554,,270,17085,,,,,,,,,,,
2004-10,West Virginia,0,,2404,9150,,254,11808,,,,,,,,,,,
2004-10,Wisconsin,0,,3226,19533,,3,22762,,,,,,,,,,,
2004-10,Wyoming,218,,581,1857,,47,2703,,,,,,,,,,,
2004-09,Alabama,0,,4597,9438,,265,14300,,,,,,,,,,,
